NBA_ID,Season,Player,Team(s),Overall Impact Rating,Offensive Impact Rating,Defensive Impact Rating
203952,2022-23,Andrew Wiggins,GSW,84.18556212429637,87.02972327563621,76.31964573540493
203952,2023-24,Andrew Wiggins,GSW,70.24730756930397,81.90998589075036,63.523398645593275
203952,2024-25,Andrew Wiggins,2TM,81.5774669541942,84.32827020707931,69.99367212849172
203952,2025-26,Andrew Wiggins,MIA,80.43492271240022,77.03952711676713,74.7818877009681
203953,2014-15,Jabari Parker,MIL,64.88527764868505,66.98199442089279,61.53773306460534
203953,2015-16,Jabari Parker,MIL,58.87271662610136,74.9528482452113,51.30668172577923
203953,2016-17,Jabari Parker,MIL,79.01901315892647,89.8289812230882,54.55114735208778
203953,2017-18,Jabari Parker,MIL,63.05162969336198,85.23905719611902,51.142949925380734
203953,2018-19,Jabari Parker,2TM,57.226503694671486,65.11272039219104,59.65949931630342
203953,2019-20,Jabari Parker,2TM,80.13758015025681,86.03376720162171,61.58901622629715
203953,2020-21,Jabari Parker,2TM,44.94357316500374,50.769684747674965,52.11358163939305
203953,2021-22,Jabari Parker,BOS,42.07908162324263,50.14985133398988,51.79341899431448
203954,2016-17,Joel Embiid,PHI,97.05662424778608,86.45415688872284,93.678337196897
203954,2017-18,Joel Embiid,PHI,98.29677704806701,95.35129168486365,94.52014815016035
203954,2018-19,Joel Embiid,PHI,99.23183391451009,97.76701129524979,94.93490166515588
203954,2019-20,Joel Embiid,PHI,98.33145255233408,95.76795871580038,93.74636593286772
203954,2020-21,Joel Embiid,PHI,99.27091834903507,98.87907137559378,91.37887389913004
203954,2021-22,Joel Embiid,PHI,99.63709228200494,99.13794535157446,92.28356196439505
203954,2022-23,Joel Embiid,PHI,99.70284074672685,99.24728228497432,93.50298301879857
203954,2023-24,Joel Embiid,PHI,99.52214562951727,99.41951644070495,90.39168989677243
203954,2024-25,Joel Embiid,PHI,94.72970150580718,95.6439500923112,74.07859676985693
203954,2025-26,Joel Embiid,PHI,92.78557749939108,98.05064211095223,63.39666487853784
203955,2014-15,Bryce Cotton,UTA,40.0,48.195589168180774,38.93361647100619
203955,2015-16,Bryce Cotton,2TM,35.291164615316404,46.462293746105495,52.82234672215759
203956,2014-15,Mitch McGary,OKC,71.27465204377312,67.95522642248285,71.96450338689954
203956,2015-16,Mitch McGary,OKC,27.98463677315108,30.935825355933645,37.6120800809402
203957,2014-15,Dante Exum,UTA,54.581137988626864,56.154452720814504,64.43447175335669
203957,2016-17,Dante Exum,UTA,55.77533214290848,57.98337118371545,65.74640225756762
203957,2017-18,Dante Exum,UTA,52.08578279733343,63.134814376843124,54.394937637798286
203957,2018-19,Dante Exum,UTA,68.81756314017022,70.57003042366259,66.0200810092226
203957,2019-20,Dante Exum,2TM,58.095683077260894,57.57859354681468,67.46893472037128
203957,2020-21,Dante Exum,CLE,40.0,33.437987685972125,61.30006958429544
203957,2023-24,Dante Exum,DAL,79.71077960039536,86.95688396366373,61.51265889816804
203957,2024-25,Dante Exum,DAL,62.728372720105895,77.33515961286781,57.844596339185706
203958,2014-15,Andre Dawkins,MIA,28.113823862784194,32.57727754166769,47.305053671003776
203960,2014-15,JaKarr Sampson,PHI,51.79117551523027,51.665956486858946,67.1133950438255
203960,2015-16,JaKarr Sampson,2TM,47.54254059720212,49.311550568754306,69.04484685315215
203960,2017-18,JaKarr Sampson,SAC,73.7689672993666,55.82280857757784,88.47774902799152
203960,2018-19,JaKarr Sampson,CHI,55.157012507667815,61.02742004356136,53.57632134388381
203960,2019-20,JaKarr Sampson,IND,67.2808036520218,56.96913105464451,80.18293278438341
203960,2020-21,JaKarr Sampson,IND,52.79651483226133,60.65899431883233,66.01004165198977
203961,2014-15,Eric Moreland,SAC,67.49686510768615,65.00711558068345,69.36277886129791
203961,2015-16,Eric Moreland,SAC,41.05505520779348,49.000783028185765,60.39855219832609
203961,2017-18,Eric Moreland,DET,83.7463858129844,53.93492720078707,94.64789800416644
203961,2018-19,Eric Moreland,2TM,30.563160764955143,30.17055384018187,56.05467230460952
203962,2015-16,Josh Huestis,OKC,40.0,49.416555338072826,51.05518134841901
203962,2016-17,Josh Huestis,OKC,51.69234424210772,59.06873014533563,51.05335773414147
203962,2017-18,Josh Huestis,OKC,54.921180693440796,55.1200542389231,72.89889413806168
203963,2014-15,Shayne Whittington,IND,57.37795688307208,61.99846898953941,46.52099227690618
203963,2015-16,Shayne Whittington,IND,37.98775557160409,41.976062914575785,52.223028516254125
203966,2017-18,Jamil Wilson,LAC,55.65635033813794,57.29574116620504,53.787744893950446
203967,2016-17,Dario Saric,PHI,49.98023856231262,54.83445498269074,59.005480981414316
203967,2017-18,Dario Saric,PHI,90.89350989646223,90.50055119089318,69.71194216699733
203967,2018-19,Dario Saric,2TM,72.45960871233797,85.26735058801388,59.94376302619441
203967,2019-20,Dario Saric,PHO,77.30901759571874,79.25780998592668,68.03458100602026
203967,2020-21,Dario Saric,PHO,80.59662780501684,84.75053121625899,70.27376300369465
203967,2022-23,Dario Saric,2TM,70.0,76.33040704603292,67.00139172407457
203967,2023-24,Dario Saric,GSW,80.70010011938275,86.1238302515135,63.93254612004335
203967,2024-25,Dario Saric,DEN,33.447771002939135,39.4467439043598,48.244656100278775
203967,2025-26,Dario Saric,SAC,52.83396208204841,45.758653396336854,57.13160501396416
203968,2014-15,Jerrelle Benimon,UTA,57.41070202525624,47.89144643608289,54.887972606636765
203991,2014-15,Clint Capela,HOU,45.00361676114731,34.91379649317691,58.43822912483334
203991,2015-16,Clint Capela,HOU,93.15051091510664,83.3725535134653,89.72833815334802
203991,2016-17,Clint Capela,HOU,95.68960857486589,90.11187286983208,83.67204504093131
203991,2017-18,Clint Capela,HOU,98.35561110860353,94.11220372570146,94.46482731632298
203991,2018-19,Clint Capela,HOU,97.74895690028983,95.35840287857621,85.20087799280702
203991,2019-20,Clint Capela,HOU,92.4522214150374,83.70743216635171,88.50528940361646
203991,2020-21,Clint Capela,ATL,98.31232264274976,92.81671083589855,96.94188542770092
203991,2021-22,Clint Capela,ATL,97.67473234437436,93.7355189873455,92.00000153573826
203991,2022-23,Clint Capela,ATL,96.71112648515536,92.49944059287967,85.97150032843798
203991,2023-24,Clint Capela,ATL,94.58950321611515,90.04741642874328,83.81614642419386
203991,2024-25,Clint Capela,ATL,82.7085617875637,79.87792447460151,82.89072794486832
203991,2025-26,Clint Capela,HOU,82.34752223159012,74.31039202600014,87.47164193028573
203992,2017-18,Bogdan Bogdanovic,SAC,65.30480519530492,71.31161652042852,57.61474681009327
203992,2018-19,Bogdan Bogdanovic,SAC,72.45622240443514,84.31272366848735,58.152253754667704
203992,2019-20,Bogdan Bogdanovic,SAC,88.29743302575686,92.18261931188714,62.374272650723036
203992,2020-21,Bogdan Bogdanovic,ATL,90.37320455678338,94.07866456060957,61.77318378668139
203992,2021-22,Bogdan Bogdanovic,ATL,94.19710827143322,95.771478977367,61.39764804398673
203992,2022-23,Bogdan Bogdanovic,ATL,80.76445679632786,93.924985118249,53.89775771507098
203992,2023-24,Bogdan Bogdanovic,ATL,88.37088599044274,95.15031422061212,58.225448839444994
203992,2024-25,Bogdan Bogdanovic,2TM,70.0,82.6074153211689,60.81805006386027
203992,2025-26,Bogdan Bogdanovic,LAC,59.923873399609114,78.36468163660768,59.777538654495
203994,2014-15,Jusuf Nurkic,DEN,72.80070288726061,55.20938959890613,89.7123192079488
203994,2015-16,Jusuf Nurkic,DEN,70.0,63.49109565772486,80.5285167181467
203994,2016-17,Jusuf Nurkic,2TM,79.98321304124407,66.15970568667191,87.3034356314382
203994,2017-18,Jusuf Nurkic,POR,90.80211367480938,65.56678969505911,95.24481918976188
203994,2018-19,Jusuf Nurkic,POR,98.4148197661166,94.91645655961926,95.41043302929135
203994,2019-20,Jusuf Nurkic,POR,93.13737807486578,90.97105249518678,83.32994941811044
203994,2020-21,Jusuf Nurkic,POR,96.22807298232081,85.26566381012249,94.31613374036624
203994,2021-22,Jusuf Nurkic,POR,88.89637232579241,80.78846623234749,87.68862807580143
203994,2022-23,Jusuf Nurkic,POR,82.1735527748324,78.04511877346039,84.529701526858
203994,2023-24,Jusuf Nurkic,PHO,97.0882808734272,88.9746333036679,94.78836351947979
203994,2024-25,Jusuf Nurkic,2TM,80.70704218610315,68.7492139503776,88.29973866725624
203994,2025-26,Jusuf Nurkic,UTA,76.54805779418271,66.83476532628877,83.93473004037142
203995,2023-24,Vasilije Micic,2TM,55.28794935881989,71.94955515829604,52.79902320638898
203995,2024-25,Vasilije Micic,2TM,40.0,52.77495073257405,54.0506867135385
203996,2015-16,Damien Inglis,MIL,30.548226286044265,30.24211675447298,57.5499421460907
203998,2014-15,Bruno Caboclo,TOR,25.899795079486452,28.107298363315685,30.819931296348894
203998,2015-16,Bruno Caboclo,TOR,27.99553500176894,30.905782363122032,44.15381736923379
203998,2016-17,Bruno Caboclo,TOR,40.0,50.33039314214865,47.27620082242311
203998,2017-18,Bruno Caboclo,2TM,41.12535908538975,49.013838222000075,57.782002940554094
203998,2018-19,Bruno Caboclo,MEM,70.7007242146324,73.48434812817194,72.19916232249508
203998,2019-20,Bruno Caboclo,2TM,48.36516001106061,44.19331261506815,69.10608401529383
203998,2020-21,Bruno Caboclo,HOU,40.0,42.27678484332328,60.15579206033882
203999,2015-16,Nikola Jokic,DEN,98.0560053871736,95.02123654250396,91.91906726781576
203999,2016-17,Nikola Jokic,DEN,99.33242072600748,98.71126562872526,82.60398984374729
203999,2017-18,Nikola Jokic,DEN,99.50250308233842,98.97629834569972,87.28383490089789
203999,2018-19,Nikola Jokic,DEN,99.62887212735417,99.1271519399208,91.16740988815921
203999,2019-20,Nikola Jokic,DEN,99.05216895131379,98.64520244381971,81.62969534452318
203999,2020-21,Nikola Jokic,DEN,99.8832093952639,99.72333997361177,82.52291078632695
203999,2021-22,Nikola Jokic,DEN,99.95006013901249,99.59552501166745,93.77922977186927
203999,2022-23,Nikola Jokic,DEN,99.99225704565227,99.88152316226952,93.25099662164281
203999,2023-24,Nikola Jokic,DEN,99.97773867032933,99.81935683047357,93.67132678762421
203999,2024-25,Nikola Jokic,DEN,99.97716083720381,100.0,86.63631777610723
203999,2025-26,Nikola Jokic,DEN,99.78661614777437,99.94773936109195,81.88847010116312
204001,2015-16,Kristaps Porzingis,NYK,95.163814055439,84.46064594037303,89.94418241845389
204001,2016-17,Kristaps Porzingis,NYK,85.50023848490086,83.12526133456767,79.04505193319268
204001,2017-18,Kristaps Porzingis,NYK,96.25486916653298,90.33418630478899,87.07999359021419
204001,2019-20,Kristaps Porzingis,DAL,98.09950487757195,95.65211082471534,90.70156554355054
204001,2020-21,Kristaps Porzingis,DAL,95.89330775548238,95.53541993750208,72.93440566186416
204001,2021-22,Kristaps Porzingis,2TM,97.86636484053444,95.74334267663315,86.923338444604
204001,2022-23,Kristaps Porzingis,WAS,98.13958885893194,96.55762508610994,84.02472534656441
204001,2023-24,Kristaps Porzingis,BOS,98.38726713653762,96.94528855188399,88.75082407228774
204001,2024-25,Kristaps Porzingis,BOS,97.8442530814869,96.61111963816847,83.55537417678458
204001,2025-26,Kristaps Porzingis,ATL,96.51957136364115,95.92256710710456,77.42017854137383
204002,2015-16,Edy Tavares,ATL,40.0,48.38322700358698,49.184824659707196
204002,2016-17,Edy Tavares,2TM,49.99493276838935,56.508507621998966,56.36001066059603
204014,2014-15,Damjan Rudez,IND,57.03278631613665,64.367725891879,56.68104913749166
204014,2015-16,Damjan Rudez,MIN,29.370354456145556,40.17681752799541,41.54818615931156
204014,2016-17,Damjan Rudez,ORL,28.5589393345683,32.05743871983827,39.18942251234423
204020,2014-15,Tyler Johnson,MIA,69.66632996364324,56.10238002914053,74.8394628051688
204020,2015-16,Tyler Johnson,MIA,70.0,66.31890007071378,73.80171490540944
204020,2016-17,Tyler Johnson,MIA,88.9304114782429,83.66483743348225,77.16632890895667
204020,2017-18,Tyler Johnson,MIA,81.52526635797788,79.78472129128934,74.42048414924008
204020,2018-19,Tyler Johnson,2TM,70.0,73.19710040692944,61.660536313633095
204020,2019-20,Tyler Johnson,2TM,57.487332104798334,67.9950649268615,58.63393492055432
204020,2020-21,Tyler Johnson,BRK,57.800933006132446,79.43199861186122,52.271771186573204
204020,2021-22,Tyler Johnson,2TM,40.0,49.575553930000126,41.2296139985434
204021,2014-15,Sim Bhullar,SAC,66.93641406904716,53.41126089952544,69.36858296172213
204022,2014-15,Jack Cooley,UTA,41.410206401224364,30.666348820612257,61.50213095944589
204022,2017-18,Jack Cooley,SAC,52.8333350423579,53.13478063483693,54.7615219691388
204025,2014-15,Tim Frazier,2TM,40.0,37.01467729997421,41.69549296689993
204025,2015-16,Tim Frazier,2TM,58.06683386606074,60.78726434151796,55.61542470537547
204025,2016-17,Tim Frazier,NOP,70.0,71.26874943097147,63.92707564052555
204025,2017-18,Tim Frazier,WAS,73.98316376338197,66.78390156053237,76.3262694870905
204025,2018-19,Tim Frazier,2TM,59.92401061843548,71.08163451724221,58.69365188986534
204025,2019-20,Tim Frazier,DET,57.08379569124553,60.86257716132133,61.66554111970451
204025,2020-21,Tim Frazier,MEM,35.24627912139594,33.98635935638869,55.053169756312066
204025,2021-22,Tim Frazier,2TM,28.073808425620847,29.41906226867699,51.90944811042106
204028,2014-15,Tarik Black,2TM,78.92837555146836,76.56484623625195,69.82325688716098
204028,2015-16,Tarik Black,LAL,70.0,61.47545486075086,82.08411881760503
204028,2016-17,Tarik Black,LAL,73.193873253325,65.92832100131717,81.05736456338813
204028,2017-18,Tarik Black,HOU,40.0,30.299265646842148,69.93257303912462
204033,2014-15,David Wear,SAC,28.483767827223893,43.405877940373294,37.15605270989615
204037,2014-15,Travis Wear,NYK,46.76851203098655,49.252822499683745,67.29468076804098
204037,2017-18,Travis Wear,LAL,40.0,37.65858882021083,61.29693456195676
204038,2014-15,Langston Galloway,NYK,68.9451807290111,68.58956477143089,67.02647092512731
204038,2015-16,Langston Galloway,NYK,70.0,66.11469766454093,73.63382310151182
204038,2016-17,Langston Galloway,2TM,57.16716823078962,68.18806440358244,57.99640801290429
204038,2017-18,Langston Galloway,DET,78.6042957947387,75.27711238880003,71.64937704179376
204038,2018-19,Langston Galloway,DET,70.0,81.59240495577662,58.163457010454856
204038,2019-20,Langston Galloway,DET,59.175271733478155,79.0221588403277,49.52236411035969
204038,2020-21,Langston Galloway,PHO,58.34641968330421,76.08477965040953,54.9654527464793
204038,2021-22,Langston Galloway,2TM,32.05951629051938,37.187568918286175,41.55428777996876
204054,2014-15,Zoran Dragic,2TM,30.212488387708284,40.92476720710678,35.17148448391012
204060,2014-15,Joe Ingles,UTA,70.0,63.072930205109024,74.29430723348418
204060,2015-16,Joe Ingles,UTA,70.0,62.87213788348862,72.8956900870838
204060,2016-17,Joe Ingles,UTA,90.85212401294812,81.83071173571706,81.27394402279853
204060,2017-18,Joe Ingles,UTA,96.76212318525067,90.41499485270766,83.51792481884829
204060,2018-19,Joe Ingles,UTA,96.75984284282256,90.42137549563408,86.31162046739466
204060,2019-20,Joe Ingles,UTA,92.45419783932306,88.14618177768662,79.71193235465412
204060,2020-21,Joe Ingles,UTA,97.06689229635481,95.7012258046577,74.5769953619028
204060,2021-22,Joe Ingles,UTA,80.76690938757099,85.53145347121891,69.4940408184778
204060,2022-23,Joe Ingles,MIL,70.0,78.90170140018002,61.88301130865415
204060,2023-24,Joe Ingles,ORL,76.0413052777968,79.93823259903802,67.86519453283371
204060,2024-25,Joe Ingles,MIN,35.655251214614644,51.39047876846585,42.13991310553459
204060,2025-26,Joe Ingles,MIN,40.0,50.01901790453512,52.59567739023811
204065,2014-15,David Stockton,SAC,46.685315277264266,54.857064006977836,45.714377621848655
204065,2017-18,David Stockton,UTA,40.0,45.39953014270627,40.41589201458575
204066,2017-18,John Holland,CLE,29.625771562487593,38.97396004550388,39.51442974254523
204067,2015-16,Jarell Eddie,WAS,49.01902523537015,56.89528865975053,52.09069959234954
204067,2016-17,Jarell Eddie,PHO,54.22772883919544,54.39391932466068,53.812075367852245
204067,2017-18,Jarell Eddie,2TM,41.67314519488532,50.47315494607945,58.245320449094876
204079,2014-15,Drew Gordon,PHI,27.197464218139558,27.936477169753644,49.090175011384986
204098,2015-16,Xavier Munford,MEM,37.02116643113254,36.45624652532322,54.46318100032585
204098,2017-18,Xavier Munford,MIL,28.46549538229606,36.67698878621159,46.93974767231228
204179,2017-18,Omari Johnson,MEM,40.0,55.17223782644847,39.53614046076808
204222,2020-21,Greg Whittington,DEN,29.870222968601695,36.67805425735523,43.100527683369044
204456,2015-16,TJ McConnell,PHI,70.0,67.41270553185544,72.1762515648007
204456,2016-17,TJ McConnell,PHI,73.26312361446652,64.98559333839225,76.44491872112289
204456,2017-18,TJ McConnell,PHI,67.9109821433603,59.63807366669779,74.82503720396699
204456,2018-19,TJ McConnell,PHI,70.0,71.23071944220237,69.99386516704193
204456,2019-20,TJ McConnell,IND,81.421157981763,80.92826130601425,73.4880976137416
204456,2020-21,TJ McConnell,IND,90.41685184799009,89.22521398463327,73.13997640947038
204456,2021-22,TJ McConnell,IND,70.77977805464154,77.90272988168185,67.18510164095423
204456,2022-23,TJ McConnell,IND,80.09664626619086,83.18013575297203,64.79213464441543
204456,2023-24,TJ McConnell,IND,93.2291235378125,95.71112508649291,60.54662107733795
204456,2024-25,TJ McConnell,IND,85.55756071023113,88.94775368010426,70.39111901388563
204456,2025-26,TJ Mcconnell,IND,83.47909475616225,86.51970842962916,69.21112513797388
1626143,2015-16,Jahlil Okafor,PHI,44.38965061686349,51.05942757388669,57.51559417568567
1626143,2016-17,Jahlil Okafor,PHI,50.72822910586273,54.6614399330722,61.375887985422985
1626143,2017-18,Jahlil Okafor,2TM,47.55102356183209,51.066049931296156,64.21349427279547
1626143,2018-19,Jahlil Okafor,NOP,68.00482639689297,68.79111226355839,67.33736839543401
1626143,2019-20,Jahlil Okafor,NOP,65.56387012223803,69.65976462869374,61.880136547873214
1626143,2020-21,Jahlil Okafor,DET,41.99600850368524,52.28070917258547,58.85870569262352
1626143,2024-25,Jahlil Okafor,IND,58.228160640855606,63.89346721040397,52.83788231583498
1626144,2015-16,Emmanuel Mudiay,DEN,49.28877504001356,56.396176686533686,59.59171125867932
1626144,2016-17,Emmanuel Mudiay,DEN,52.08027065465978,68.5855871785743,52.48811375156187
1626144,2017-18,Emmanuel Mudiay,2TM,40.7031689333269,59.95492295688079,48.38464384698483
1626144,2018-19,Emmanuel Mudiay,NYK,46.29484935151233,66.94405123826019,42.911932143453356
1626144,2019-20,Emmanuel Mudiay,UTA,52.6605608707496,60.388439360521836,59.38604289857853
1626144,2021-22,Emmanuel Mudiay,SAC,42.60783162286021,41.11313521529213,56.217183536465505
1626145,2015-16,Tyus Jones,MIN,60.15374219911346,69.80170883067632,59.074321480342654
1626145,2016-17,Tyus Jones,MIN,71.96117865450167,81.28827242213993,58.6769549501812
1626145,2017-18,Tyus Jones,MIN,89.51332390631373,88.52245366756158,73.70512319024495
1626145,2018-19,Tyus Jones,MIN,82.2351040340435,86.7611364210237,69.4951823637916
1626145,2019-20,Tyus Jones,MEM,81.33619123866224,87.17474954527677,62.62440202900185
1626145,2020-21,Tyus Jones,MEM,71.05833170634884,79.430379041617,61.576618497685665
1626145,2021-22,Tyus Jones,MEM,91.65631688982788,92.77416319464595,69.42265054877983
1626145,2022-23,Tyus Jones,MEM,85.16614015388244,92.03718004568134,58.13653058871957
1626145,2023-24,Tyus Jones,WAS,80.43618577095341,92.3189482975908,46.55590447218762
1626145,2024-25,Tyus Jones,PHO,80.18088930883498,93.42299518365695,45.06383369132363
1626145,2025-26,Tyus Jones,ORL,65.82190956499004,69.98982649973398,58.61719360587595
1626146,2015-16,Cliff Alexander,POR,33.743374950230624,37.06497762244465,59.08538632774838
1626147,2015-16,Justin Anderson,DAL,80.23659570232019,67.7705447483842,86.11657451579013
1626147,2016-17,Justin Anderson,2TM,70.0,73.35116484764517,61.876221285638124
1626147,2017-18,Justin Anderson,PHI,66.68641144114812,74.52145781121926,60.172019973587005
1626147,2018-19,Justin Anderson,ATL,39.17946057120125,40.16102600029809,54.112204239721144
1626147,2019-20,Justin Anderson,BRK,40.116523373643695,52.25750445483585,57.48450102927185
1626147,2021-22,Justin Anderson,2TM,47.21874808033066,65.72137787986297,44.95132020750676
1626148,2015-16,Anthony Brown,LAL,53.40734694408714,53.33733706612422,68.22381834056608
1626148,2016-17,Anthony Brown,2TM,40.0,37.694781771444255,53.01837474274751
1626148,2017-18,Anthony Brown,MIN,49.944109685833766,52.596531803960836,56.641349546345566
1626149,2015-16,Montrezl Harrell,HOU,45.75199594713678,51.13877015775761,57.878278005463166
1626149,2016-17,Montrezl Harrell,HOU,80.95405472202238,87.65225759107398,60.9465283414254
1626149,2017-18,Montrezl Harrell,LAC,96.14103841378135,95.54558499556462,65.46702853081192
1626149,2018-19,Montrezl Harrell,LAC,96.43100987315817,95.3634439787919,70.84079376160551
1626149,2019-20,Montrezl Harrell,LAC,96.23490301878125,94.91700211310047,75.83568392925619
1626149,2020-21,Montrezl Harrell,LAL,96.10381443769846,90.94010892756874,78.64621862262673
1626149,2021-22,Montrezl Harrell,2TM,96.47379809067168,95.65638043004382,70.61121379712442
1626149,2022-23,Montrezl Harrell,PHI,73.57091476775871,83.47675760324395,64.9606205746963
1626150,2016-17,Andrew Harrison,MEM,64.05452682634679,60.991020750963635,72.34822172785294
1626150,2017-18,Andrew Harrison,MEM,70.0,71.67481339048213,66.20878332328621
1626150,2018-19,Andrew Harrison,3TM,40.0,40.507932753505116,54.607737361803196
1626151,2015-16,Aaron Harrison,CHO,35.21786756589079,31.378391769508283,57.63458701910231
1626151,2016-17,Aaron Harrison,CHO,29.78995728877873,30.445926894243556,57.797492243293746
1626151,2017-18,Aaron Harrison,DAL,54.010300574864544,56.618483430797255,60.95898384196389
1626153,2015-16,Delon Wright,TOR,52.67692866610079,58.26336400419905,50.39378030801521
1626153,2016-17,Delon Wright,TOR,82.02365061926572,78.98679982961087,79.75071651041709
1626153,2017-18,Delon Wright,TOR,92.14224087079013,87.85773399441568,78.06293633021001
1626153,2018-19,Delon Wright,2TM,89.72478262817624,85.75694297694993,78.1622006202281
1626153,2019-20,Delon Wright,DAL,86.73753720980784,84.40678337676853,77.51861353149297
1626153,2020-21,Delon Wright,2TM,89.6410145853244,84.69062940931663,77.56140547849672
1626153,2021-22,Delon Wright,ATL,87.09380281651292,81.35806989502542,81.02009092055984
1626153,2022-23,Delon Wright,WAS,90.65447886773129,80.95956098145939,83.12201981883639
1626153,2023-24,Delon Wright,2TM,82.40412250612461,79.41937053067807,81.62772426784447
1626153,2024-25,Delon Wright,2TM,70.0,62.420529597340206,80.5744882825059
1626154,2015-16,RJ Hunter,BOS,37.631551977454095,30.46004811610099,60.437822282337855
1626154,2016-17,RJ Hunter,CHI,38.47731551329508,38.98753431559693,54.78498496982928
1626154,2017-18,RJ Hunter,HOU,40.0,48.788345316414876,46.906558456733684
1626154,2018-19,RJ Hunter,BOS,45.56609658858789,64.32156245038593,54.0286591325133
1626155,2015-16,Sam Dekker,HOU,45.32859862036247,60.092890033566434,47.215559318304926
1626155,2016-17,Sam Dekker,HOU,71.96742202150841,83.10222711410893,60.42338132658928
1626155,2017-18,Sam Dekker,LAC,43.26026781310433,58.1696486810725,52.618651927924624
1626155,2018-19,Sam Dekker,2TM,70.0,78.80620166926242,60.98623536640079
1626155,2021-22,Sam Dekker,TOR,29.307260149229926,32.45978389545547,37.948731420305045
1626156,2015-16,DAngelo Russell,LAL,42.81495626554883,57.17308913833246,44.550064330725114
1626156,2016-17,DAngelo Russell,LAL,70.0,83.38791722712813,54.68300664032978
1626156,2017-18,DAngelo Russell,BRK,58.931998550057884,83.7168861593624,45.50381896654911
1626156,2018-19,DAngelo Russell,BRK,96.18349758369023,95.5133609824822,61.21601572114527
1626156,2019-20,DAngelo Russell,2TM,81.1171988052863,93.43241519828514,51.92362671163274
1626156,2020-21,DAngelo Russell,MIN,77.20178199784185,94.83722996828476,43.368268420331475
1626156,2021-22,DAngelo Russell,MIN,92.59402605018721,96.26680151711736,56.53542036245182
1626156,2022-23,DAngelo Russell,2TM,89.63975050468744,93.34531528327491,60.60068736183284
1626156,2023-24,DAngelo Russell,LAL,89.73574161078535,95.29393904216059,57.60550052543113
1626156,2024-25,DAngelo Russell,2TM,85.01764802289092,93.0837853276124,61.56130775134005
1626156,2025-26,DAngelo Russell,DAL,71.2876027694743,86.09679394297395,58.17143417691568
1626157,2015-16,Karl-Anthony Towns,MIN,96.07022462653673,92.76548761383775,73.24712285652049
1626157,2016-17,Karl-Anthony Towns,MIN,98.37719194355867,98.37306380982047,61.96836376766037
1626157,2017-18,Karl-Anthony Towns,MIN,99.27253972661566,99.09819902680806,79.06242671587042
1626157,2018-19,Karl-Anthony Towns,MIN,98.90714890251338,98.73717752863037,76.12860681284847
1626157,2019-20,Karl-Anthony Towns,MIN,98.38895151764545,98.8186025278101,66.21084740653193
1626157,2020-21,Karl-Anthony Towns,MIN,97.9585103792109,98.18012195642984,70.49530399588579
1626157,2021-22,Karl-Anthony Towns,MIN,98.65403896078809,98.71490414837257,72.96854498003643
1626157,2022-23,Karl-Anthony Towns,MIN,89.30937249062482,94.13823010672468,70.03761227223833
1626157,2023-24,Karl-Anthony Towns,MIN,95.67065902338094,94.2394112141276,75.14428696799298
1626157,2024-25,Karl-Anthony Towns,NYK,98.23429406523456,97.72802462882625,75.57566958324405
1626157,2025-26,Karl-Anthony Towns,NYK,97.66509537178852,96.990320261962,79.37144903176518
1626158,2015-16,Richaun Holmes,PHI,70.0,74.96117495966624,67.62253879241327
1626158,2016-17,Richaun Holmes,PHI,80.24141615664983,77.36747242395231,71.17766492249802
1626158,2017-18,Richaun Holmes,PHI,80.66761941451526,79.61551121255391,73.14064692348599
1626158,2018-19,Richaun Holmes,PHO,80.86213852014308,75.76592410931183,74.2754938930241
1626158,2019-20,Richaun Holmes,SAC,94.82832198277222,84.71639124354775,89.03939287400301
1626158,2020-21,Richaun Holmes,SAC,92.110685318821,90.55540033314854,78.43128252692843
1626158,2021-22,Richaun Holmes,SAC,76.169188033594,75.37125461073778,74.54579884095605
1626158,2022-23,Richaun Holmes,SAC,29.77384638892888,31.00945486101993,55.20580459656399
1626158,2023-24,Richaun Holmes,2TM,40.0,50.360036905769576,54.86792102223991
1626158,2024-25,Richaun Holmes,WAS,77.3057077206558,79.07959095191987,67.98456907479483
1626159,2015-16,Justise Winslow,MIA,70.20890076028245,54.13687042255864,88.09931193797904
1626159,2016-17,Justise Winslow,MIA,55.354188522993304,52.493132082840795,75.2387641409655
1626159,2017-18,Justise Winslow,MIA,80.61675730135556,62.65425670444741,87.83638547107947
1626159,2018-19,Justise Winslow,MIA,81.21811905961977,67.12774331345177,86.60261260718079
1626159,2019-20,Justise Winslow,MIA,63.58183691879343,60.52590068214609,78.21526799494362
1626159,2020-21,Justise Winslow,MEM,42.76188428413461,44.46018153521338,73.07867673525185
1626159,2021-22,Justise Winslow,2TM,75.7522932702797,67.66061123685493,80.78469469864493
1626159,2022-23,Justise Winslow,POR,58.362325172641576,59.53465132385932,72.68454910333236
1626161,2015-16,Willie Cauley-Stein,SAC,81.57029365750923,80.36554191397158,75.86716276017768
1626161,2016-17,Willie Cauley-Stein,SAC,79.66888617906758,68.48004825066874,78.8941913503417
1626161,2017-18,Willie Cauley-Stein,SAC,80.86368181931661,64.80412069815954,85.40891841147372
1626161,2018-19,Willie Cauley-Stein,SAC,94.84017279454896,81.93089042742635,89.88975109435245
1626161,2019-20,Willie Cauley-Stein,2TM,80.91467876902045,56.496605329436996,93.39632265580424
1626161,2020-21,Willie Cauley-Stein,DAL,81.20633259851299,67.19679831378365,90.2079460378447
