NBA_ID,Season,Player,MetricKey,Metric,Source,MatchedBy
203268,2014-15,Jorge Gutierrez,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203268,2015-16,Jorge Gutierrez,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203268,2015-16,Jorge Gutierrez,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203315,2013-14,Toure Murry,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203315,2013-14,Toure Murry,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203315,2014-15,Toure Murry,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203315,2014-15,Toure Murry,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203318,2013-14,Glen Rice,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203318,2013-14,Glen Rice,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203318,2014-15,Glen Rice,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203318,2014-15,Glen Rice,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203382,2013-14,Aron Baynes,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203382,2013-14,Aron Baynes,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203382,2014-15,Aron Baynes,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203382,2014-15,Aron Baynes,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203457,2014-15,Nerlens Noel,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203457,2014-15,Nerlens Noel,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203458,2013-14,Alex Len,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203458,2013-14,Alex Len,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203458,2014-15,Alex Len,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203458,2014-15,Alex Len,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203459,2013-14,Allen Crabbe,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203459,2013-14,Allen Crabbe,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203459,2014-15,Allen Crabbe,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203459,2014-15,Allen Crabbe,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203460,2013-14,Andre Roberson,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203460,2013-14,Andre Roberson,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203460,2014-15,Andre Roberson,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203460,2014-15,Andre Roberson,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203461,2013-14,Anthony Bennett,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203461,2013-14,Anthony Bennett,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203461,2014-15,Anthony Bennett,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203461,2014-15,Anthony Bennett,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203462,2013-14,Archie Goodwin,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203462,2013-14,Archie Goodwin,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203462,2014-15,Archie Goodwin,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203462,2014-15,Archie Goodwin,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203463,2013-14,Ben McLemore,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203463,2013-14,Ben McLemore,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203463,2014-15,Ben McLemore,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203463,2014-15,Ben McLemore,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203467,2013-14,Carrick Felix,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203467,2013-14,Carrick Felix,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203468,2013-14,CJ McCollum,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203468,2013-14,CJ McCollum,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203468,2014-15,CJ McCollum,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203468,2014-15,CJ McCollum,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203469,2013-14,Cody Zeller,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203469,2013-14,Cody Zeller,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203469,2014-15,Cody Zeller,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203469,2014-15,Cody Zeller,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203471,2013-14,Dennis Schroder,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203471,2013-14,Dennis Schroder,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203471,2014-15,Dennis Schroder,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203471,2014-15,Dennis Schroder,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203473,2013-14,Dewayne Dedmon,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203473,2013-14,Dewayne Dedmon,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203473,2014-15,Dewayne Dedmon,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203473,2014-15,Dewayne Dedmon,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203474,2013-14,DJ Stephens,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203474,2013-14,DJ Stephens,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203474,2018-19,DJ Stephens,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player
203474,2018-19,DJ Stephens,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero
203474,2018-19,DJ Stephens,AC,OREB,tracking_rebound.csv -> OREB,
203475,2014-15,Erick Green,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203475,2014-15,Erick Green,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203476,2013-14,Gorgui Dieng,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203476,2013-14,Gorgui Dieng,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203476,2014-15,Gorgui Dieng,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203476,2014-15,Gorgui Dieng,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203477,2013-14,Isaiah Canaan,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203477,2013-14,Isaiah Canaan,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203477,2014-15,Isaiah Canaan,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203477,2014-15,Isaiah Canaan,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203479,2013-14,Jamaal Franklin,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203479,2013-14,Jamaal Franklin,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203479,2014-15,Jamaal Franklin,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203479,2014-15,Jamaal Franklin,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203480,2013-14,James Southerland,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player;oreb:season+player
203480,2013-14,James Southerland,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203480,2013-14,James Southerland,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203480,2013-14,James Southerland,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203481,2013-14,Jeff Withey,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203481,2013-14,Jeff Withey,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203481,2014-15,Jeff Withey,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203481,2014-15,Jeff Withey,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203482,2013-14,Kelly Olynyk,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203482,2013-14,Kelly Olynyk,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203482,2014-15,Kelly Olynyk,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203482,2014-15,Kelly Olynyk,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203484,2013-14,Kentavious Caldwell-Pope,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203484,2013-14,Kentavious Caldwell-Pope,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203484,2014-15,Kentavious Caldwell-Pope,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203484,2014-15,Kentavious Caldwell-Pope,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203485,2013-14,Lorenzo Brown,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203485,2013-14,Lorenzo Brown,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203485,2014-15,Lorenzo Brown,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203485,2014-15,Lorenzo Brown,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203485,2015-16,Lorenzo Brown,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203485,2015-16,Lorenzo Brown,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203486,2013-14,Mason Plumlee,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203486,2013-14,Mason Plumlee,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203486,2014-15,Mason Plumlee,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203486,2014-15,Mason Plumlee,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203487,2013-14,Michael Carter-Williams,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203487,2013-14,Michael Carter-Williams,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203487,2014-15,Michael Carter-Williams,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203487,2014-15,Michael Carter-Williams,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203488,2013-14,Mike Muscala,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203488,2013-14,Mike Muscala,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203488,2014-15,Mike Muscala,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203488,2014-15,Mike Muscala,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203489,2013-14,Nate Wolters,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203489,2013-14,Nate Wolters,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203489,2014-15,Nate Wolters,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203489,2014-15,Nate Wolters,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203490,2013-14,Otto Porter Jr,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203490,2013-14,Otto Porter Jr,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203490,2014-15,Otto Porter Jr,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203490,2014-15,Otto Porter Jr,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203491,2013-14,Peyton Siva,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203491,2013-14,Peyton Siva,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203492,2013-14,Ray McCallum,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203492,2013-14,Ray McCallum,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203492,2014-15,Ray McCallum,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203492,2014-15,Ray McCallum,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203493,2013-14,Reggie Bullock,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203493,2013-14,Reggie Bullock,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203493,2014-15,Reggie Bullock,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203493,2014-15,Reggie Bullock,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203493,2014-15,Reggie Bullock,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203493,2014-15,Reggie Bullock,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203495,2013-14,Ricky Ledo,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203495,2013-14,Ricky Ledo,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203495,2013-14,Ricky Ledo,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203495,2013-14,Ricky Ledo,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203495,2014-15,Ricky Ledo,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203495,2014-15,Ricky Ledo,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203496,2013-14,Robert Covington,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203496,2013-14,Robert Covington,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203496,2014-15,Robert Covington,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203496,2014-15,Robert Covington,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203497,2013-14,Rudy Gobert,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203497,2013-14,Rudy Gobert,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203497,2014-15,Rudy Gobert,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203497,2014-15,Rudy Gobert,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203498,2013-14,Shabazz Muhammad,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203498,2013-14,Shabazz Muhammad,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203498,2014-15,Shabazz Muhammad,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203498,2014-15,Shabazz Muhammad,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203499,2013-14,Shane Larkin,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203499,2013-14,Shane Larkin,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203499,2014-15,Shane Larkin,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203499,2014-15,Shane Larkin,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203500,2013-14,Steven Adams,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203500,2013-14,Steven Adams,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203500,2014-15,Steven Adams,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203500,2014-15,Steven Adams,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203501,2013-14,Tim Hardaway Jr,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203501,2013-14,Tim Hardaway Jr,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203501,2014-15,Tim Hardaway Jr,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203501,2014-15,Tim Hardaway Jr,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203503,2013-14,Tony Snell,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203503,2013-14,Tony Snell,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203503,2014-15,Tony Snell,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203503,2014-15,Tony Snell,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203504,2013-14,Trey Burke,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203504,2013-14,Trey Burke,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203504,2014-15,Trey Burke,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203504,2014-15,Trey Burke,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203505,2013-14,Vander Blue,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203505,2013-14,Vander Blue,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203505,2013-14,Vander Blue,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203505,2013-14,Vander Blue,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203505,2014-15,Vander Blue,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203505,2014-15,Vander Blue,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203505,2017-18,Vander Blue,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203505,2017-18,Vander Blue,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203506,2013-14,Victor Oladipo,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203506,2013-14,Victor Oladipo,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203506,2014-15,Victor Oladipo,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203506,2014-15,Victor Oladipo,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203507,2013-14,Giannis Antetokounmpo,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203507,2013-14,Giannis Antetokounmpo,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203507,2014-15,Giannis Antetokounmpo,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203507,2014-15,Giannis Antetokounmpo,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203508,2013-14,Sergey Karasev,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203508,2013-14,Sergey Karasev,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203508,2013-14,Sergey Karasev,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203508,2013-14,Sergey Karasev,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203508,2014-15,Sergey Karasev,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203508,2014-15,Sergey Karasev,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203511,2014-15,Grant Jerrett,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203511,2014-15,Grant Jerrett,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203512,2014-15,Lucas Nogueira,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203512,2014-15,Lucas Nogueira,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203513,2013-14,Erik Murphy,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203513,2013-14,Erik Murphy,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203515,2013-14,Phil Pressey,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203515,2013-14,Phil Pressey,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203515,2014-15,Phil Pressey,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203515,2014-15,Phil Pressey,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203516,2014-15,James Ennis,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203516,2014-15,James Ennis,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203517,2013-14,Nemanja Nedovic,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203517,2013-14,Nemanja Nedovic,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203519,2013-14,Adonis Thomas,W,STANDING_DUNK_FGA,shooting_splits.csv -> standing dunk FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203519,2013-14,Adonis Thomas,AA,Putback per OReb%,shooting_splits.csv -> Putback FGA / tracking_rebound.csv -> OREB,shot:season+player|default-zero;oreb:season+player
203519,2013-14,Adonis Thomas,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203519,2013-14,Adonis Thomas,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203521,2013-14,Matthew Dellavedova,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203521,2013-14,Matthew Dellavedova,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203521,2014-15,Matthew Dellavedova,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
203521,2014-15,Matthew Dellavedova,AS,CONTESTED_SHOTS,hustle.csv -> CONTESTED_SHOTS with season-aware zero fill,
203524,2013-14,Solomon Hill,AO,CHARGES_DRAWN,hustle.csv -> CHARGES_DRAWN with season-aware zero fill,
